time;voltage
13.7785;0.9880
13.7795;0.9880
13.7805;0.9880
13.7815;0.9880
13.7825;0.9880
13.7835;0.9880
13.7845;0.9880
13.7855;0.9880
13.7865;0.9880
13.7875;0.9880
13.7885;0.9880
13.7895;0.9880
13.7905;0.9880
13.7915;0.9880
13.7925;0.9880
13.7935;0.9880
13.7945;0.9880
13.7955;0.9880
13.7965;0.9880
13.7975;0.9880
13.7985;0.9880
13.7995;0.9880
13.8005;0.9880
13.8015;0.9880
13.8025;0.9880
13.8035;0.9880
13.8045;0.9880
13.8055;0.9880
13.8065;0.9880
13.8075;0.9880
13.8085;0.9880
13.8095;0.9880
13.8105;0.9880
13.8115;0.9880
13.8125;0.9880
13.8135;0.9880
13.8145;0.9880
13.8155;0.9880
13.8165;0.9880
13.8175;0.9880
13.8185;0.9880
13.8195;0.9880
13.8205;0.9880
13.8215;0.9880
13.8225;0.9880
13.8235;0.9880
13.8245;0.9880
13.8255;0.9880
13.8265;0.9880
13.8275;0.9880
13.8285;0.9880
13.8295;0.9881
13.8305;0.9881
13.8315;0.9881
13.8325;0.9881
13.8335;0.9881
13.8345;0.9881
13.8355;0.9881
13.8365;0.9881
13.8375;0.9881
13.8385;0.9881
13.8395;0.9881
13.8405;0.9881
13.8415;0.9881
13.8425;0.9881
13.8435;0.9881
13.8445;0.9881
13.8455;0.9881
13.8465;0.9881
13.8475;0.9881
13.8485;0.9881
13.8495;0.9881
13.8505;0.9881
13.8515;0.9881
13.8525;0.9881
13.8535;0.9881
13.8545;0.9881
13.8555;0.9881
13.8565;0.9881
13.8575;0.9881
13.8585;0.9881
13.8595;0.9881
13.8605;0.9881
13.8615;0.9881
13.8625;0.9881
13.8635;0.9881
13.8645;0.9881
13.8655;0.9881
13.8665;0.9881
13.8675;0.9881
13.8685;0.9881
13.8695;0.9881
13.8705;0.9881
13.8715;0.9881
13.8725;0.9881
13.8735;0.9881
13.8745;0.9881
13.8755;0.9881
13.8765;0.9881
13.8775;0.9881
13.8785;0.9881
13.8795;0.9881
13.8805;0.9881
13.8815;0.9881
13.8825;0.9881
13.8835;0.9881
13.8845;0.9881
13.8855;0.9881
13.8865;0.9881
13.8875;0.9881
13.8885;0.9881
13.8895;0.9881
13.8905;0.9881
13.8915;0.9881
13.8925;0.9881
13.8935;0.9881
13.8945;0.9881
13.8955;0.9881
13.8965;0.9881
13.8975;0.9881
13.8985;0.9881
13.8995;0.9881
13.9005;0.9881
13.9015;0.9881
13.9025;0.9881
13.9035;0.9881
13.9045;0.9881
13.9055;0.9881
13.9065;0.9881
13.9075;0.9881
13.9085;0.9882
13.9095;0.9882
13.9105;0.9882
13.9115;0.9882
13.9125;0.9882
13.9135;0.9882
13.9145;0.9882
13.9155;0.9882
13.9165;0.9882
13.9175;0.9882
13.9185;0.9882
13.9195;0.9882
13.9205;0.9882
13.9215;0.9882
13.9225;0.9882
13.9235;0.9882
13.9245;0.9882
13.9255;0.9882
13.9265;0.9882
13.9275;0.9882
13.9285;0.9882
13.9295;0.9882
13.9305;0.9882
13.9315;0.9882
13.9325;0.9882
13.9335;0.9882
13.9345;0.9882
13.9355;0.9882
13.9365;0.9882
13.9375;0.9882
13.9385;0.9882
13.9395;0.9882
13.9405;0.9882
13.9415;0.9882
13.9425;0.9882
13.9435;0.9882
13.9445;0.9882
13.9455;0.9882
13.9465;0.9882
13.9475;0.9882
13.9485;0.9882
13.9495;0.9882
13.9505;0.9882
13.9515;0.9882
13.9525;0.9882
13.9535;0.9882
13.9545;0.9882
13.9555;0.9882
13.9565;0.9882
13.9575;0.9882
13.9585;0.9882
13.9595;0.9882
13.9605;0.9882
13.9615;0.9882
13.9625;0.9882
13.9635;0.9882
13.9645;0.9882
13.9655;0.9882
13.9665;0.9882
13.9675;0.9882
13.9685;0.9882
13.9695;0.9882
13.9705;0.9882
13.9715;0.9882
13.9725;0.9882
13.9735;0.9882
13.9745;0.9882
13.9755;0.9882
13.9765;0.9882
13.9775;0.9882
13.9785;0.9882
13.9795;0.9882
13.9805;0.9882
13.9815;0.9882
13.9825;0.9882
13.9835;0.9882
13.9845;0.9882
13.9855;0.9882
13.9865;0.9882
13.9875;0.9882
13.9885;0.9882
13.9895;0.9882
13.9905;0.9882
13.9915;0.9882
13.9925;0.9882
13.9935;0.9882
13.9945;0.9882
13.9955;0.9882
13.9965;0.9882
13.9975;0.9883
13.9985;0.9883
13.9995;0.9883
14.0005;0.9883
14.0015;0.9883
14.0025;0.9883
14.0035;0.9883
14.0045;0.9883
14.0055;0.9883
14.0065;0.9883
14.0075;0.9883
14.0085;0.9883
14.0095;0.9883
14.0105;0.9883
14.0115;0.9883
14.0125;0.9883
14.0135;0.9883
14.0145;0.9883
14.0155;0.9883
14.0165;0.9883
14.0175;0.9883
14.0185;0.9883
14.0195;0.9883
14.0205;0.9883
14.0215;0.9883
14.0225;0.9883
14.0235;0.9883
14.0245;0.9883
14.0250;0.9883
14.0255;0.9883
14.0262;0.9883
14.0272;0.9883
14.0277;0.9883
14.0282;0.9883
14.0289;0.9883
14.0294;0.9883
14.0299;0.9883
14.0305;0.9883
14.0315;0.9883
14.0325;0.9883
14.0335;0.9883
14.0345;0.9883
14.0355;0.9883
14.0365;0.9883
14.0375;0.9883
14.0385;0.9883
14.0395;0.9883
14.0405;0.9883
14.0415;0.9883
14.0425;0.9883
14.0435;0.9883
14.0445;0.9883
14.0455;0.9883
14.0465;0.9883
14.0475;0.9883
14.0485;0.9883
14.0495;0.9883
14.0505;0.9883
14.0515;0.9883
14.0525;0.9883
14.0535;0.9883
14.0545;0.9883
14.0555;0.9883
14.0565;0.9883
14.0575;0.9883
14.0585;0.9883
14.0595;0.9883
14.0605;0.9883
14.0615;0.9883
14.0625;0.9883
14.0635;0.9883
14.0645;0.9883
14.0655;0.9883
14.0665;0.9883
14.0675;0.9883
14.0685;0.9883
14.0695;0.9883
14.0705;0.9883
14.0715;0.9883
14.0725;0.9883
14.0735;0.9883
14.0745;0.9883
14.0755;0.9883
14.0765;0.9883
14.0775;0.9883
14.0785;0.9883
14.0795;0.9883
14.0805;0.9883
14.0815;0.9883
14.0825;0.9883
14.0835;0.9883
14.0845;0.9883
14.0855;0.9883
14.0865;0.9883
14.0875;0.9883
14.0885;0.9883
14.0895;0.9883
14.0905;0.9883
14.0915;0.9883
14.0925;0.9883
14.0935;0.9883
14.0945;0.9883
14.0955;0.9883
14.0965;0.9883
14.0975;0.9883
14.0985;0.9883
14.0995;0.9883
14.1005;0.9883
14.1015;0.9883
14.1025;0.9883
14.1035;0.9883
14.1045;0.9883
14.1055;0.9883
14.1065;0.9883
14.1075;0.9883
14.1085;0.9883
14.1095;0.9883
14.1105;0.9883
14.1115;0.9883
14.1125;0.9883
14.1135;0.9883
14.1145;0.9883
14.1155;0.9883
14.1160;0.9884
14.1165;0.9884
14.1172;0.9884
14.1182;0.9884
14.1192;0.9884
14.1202;0.9884
14.1212;0.9884
14.1222;0.9884
14.1232;0.9884
14.1242;0.9884
14.1252;0.9884
14.1262;0.9884
14.1272;0.9884
14.1282;0.9884
14.1292;0.9884
14.1302;0.9884
14.1312;0.9884
14.1322;0.9884
14.1332;0.9884
14.1342;0.9884
14.1352;0.9884
14.1362;0.9884
14.1372;0.9884
14.1382;0.9884
14.1392;0.9884
14.1402;0.9884
14.1412;0.9884
14.1422;0.9884
14.1432;0.9884
14.1442;0.9884
14.1452;0.9884
14.1462;0.9884
14.1472;0.9884
14.1482;0.9884
14.1492;0.9884
14.1502;0.9884
14.1512;0.9884
14.1522;0.9884
14.1532;0.9884
14.1542;0.9884
14.1552;0.9884
14.1562;0.9884
14.1572;0.9884
14.1582;0.9884
14.1592;0.9884
14.1602;0.9884
14.1612;0.9884
14.1622;0.9884
14.1632;0.9884
14.1642;0.9884
14.1652;0.9884
14.1662;0.9884
14.1672;0.9884
14.1682;0.9884
14.1692;0.9884
14.1702;0.9884
14.1712;0.9884
14.1722;0.9884
14.1732;0.9884
14.1742;0.9884
14.1752;0.9884
14.1762;0.9884
14.1772;0.9884
14.1782;0.9884
14.1792;0.9884
14.1802;0.9884
14.1812;0.9884
14.1822;0.9884
14.1832;0.9884
14.1842;0.9884
14.1852;0.9884
14.1862;0.9884
14.1872;0.9884
14.1882;0.9884
14.1892;0.9884
14.1902;0.9884
14.1912;0.9884
14.1922;0.9884
14.1932;0.9884
14.1942;0.9884
14.1952;0.9884
14.1962;0.9884
14.1972;0.9884
14.1982;0.9884
14.1992;0.9884
14.2002;0.9884
14.2012;0.9884
14.2022;0.9884
14.2032;0.9884
14.2042;0.9884
14.2052;0.9884
14.2062;0.9884
14.2072;0.9884
14.2082;0.9884
14.2092;0.9884
14.2102;0.9884
14.2112;0.9884
14.2122;0.9884
14.2132;0.9884
14.2142;0.9884
14.2152;0.9884
14.2162;0.9884
14.2172;0.9884
14.2182;0.9884
14.2192;0.9884
14.2202;0.9884
14.2212;0.9884
14.2222;0.9884
14.2232;0.9884
14.2242;0.9884
14.2252;0.9884
14.2262;0.9884
14.2272;0.9884
14.2282;0.9884
14.2292;0.9884
14.2302;0.9884
14.2312;0.9884
14.2322;0.9884
14.2332;0.9884
14.2342;0.9884
14.2352;0.9884
14.2362;0.9884
14.2372;0.9884
14.2382;0.9884
14.2392;0.9884
14.2402;0.9884
14.2412;0.9884
14.2422;0.9884
14.2432;0.9884
14.2442;0.9884
14.2452;0.9884
14.2462;0.9884
14.2472;0.9884
14.2482;0.9884
14.2492;0.9884
14.2502;0.9884
14.2512;0.9884
14.2522;0.9884
14.2532;0.9884
14.2542;0.9884
14.2552;0.9884
14.2562;0.9884
14.2572;0.9884
14.2582;0.9884
14.2592;0.9884
14.2602;0.9884
14.2612;0.9884
14.2622;0.9884
14.2632;0.9884
14.2642;0.9884
14.2652;0.9884
14.2662;0.9884
14.2672;0.9884
14.2682;0.9884
14.2692;0.9884
14.2702;0.9884
14.2712;0.9884
14.2722;0.9884
14.2732;0.9884
14.2742;0.9884
14.2752;0.9884
14.2762;0.9884
14.2772;0.9884
14.2782;0.9884
14.2792;0.9884
14.2802;0.9884
14.2812;0.9884
14.2822;0.9884
14.2832;0.9884
14.2842;0.9884
14.2852;0.9884
14.2862;0.9884
14.2872;0.9884
14.2882;0.9884
14.2892;0.9884
14.2902;0.9884
14.2912;0.9884
14.2922;0.9884
14.2932;0.9884
14.2942;0.9884
14.2952;0.9884
14.2962;0.9884
14.2972;0.9884
14.2982;0.9884
14.2992;0.9884
14.3002;0.9884
14.3012;0.9884
14.3022;0.9884
14.3032;0.9884
14.3042;0.9884
14.3052;0.9884
14.3062;0.9884
14.3072;0.9884
14.3082;0.9884
14.3092;0.9884
14.3102;0.9884
14.3112;0.9884
14.3122;0.9884
14.3132;0.9884
14.3142;0.9884
14.3152;0.9884
14.3162;0.9884
14.3172;0.9884
14.3182;0.9884
14.3192;0.9884
14.3202;0.9884
14.3212;0.9884
14.3222;0.9884
14.3232;0.9884
14.3242;0.9884
14.3252;0.9884
14.3262;0.9884
14.3272;0.9884
14.3282;0.9884
14.3292;0.9884
14.3302;0.9884
14.3312;0.9884
14.3322;0.9884
14.3332;0.9884
14.3342;0.9884
14.3352;0.9884
14.3362;0.9884
14.3372;0.9884
14.3382;0.9884
14.3392;0.9884
14.3402;0.9884
14.3412;0.9884
14.3422;0.9884
14.3432;0.9884
14.3442;0.9884
14.3452;0.9884
14.3462;0.9884
14.3472;0.9884
14.3482;0.9884
14.3492;0.9884
14.3502;0.9884
14.3512;0.9884
14.3522;0.9884
14.3532;0.9884
14.3542;0.9884
14.3552;0.9884
14.3562;0.9884
14.3572;0.9884
14.3582;0.9884
14.3592;0.9884
14.3602;0.9884
14.3612;0.9884
14.3622;0.9884
14.3632;0.9884
14.3642;0.9884
14.3652;0.9884
14.3662;0.9884
14.3672;0.9884
14.3682;0.9884
14.3692;0.9884
14.3702;0.9884
14.3712;0.9884
14.3722;0.9884
14.3732;0.9884
14.3742;0.9884
14.3752;0.9884
14.3762;0.9884
14.3772;0.9884
14.3782;0.9884
14.3792;0.9884
14.3802;0.9884
14.3812;0.9884
14.3822;0.9884
14.3832;0.9884
14.3842;0.9884
14.3852;0.9884
14.3862;0.9884
14.3872;0.9884
14.3882;0.9884
14.3892;0.9884
14.3902;0.9884
14.3912;0.9884
14.3922;0.9884
14.3932;0.9884
14.3942;0.9884
14.3952;0.9884
14.3962;0.9884
14.3972;0.9884
14.3982;0.9884
14.3992;0.9884
14.4002;0.9884
14.4012;0.9884
14.4022;0.9884
14.4032;0.9884
14.4042;0.9884
14.4052;0.9884
14.4062;0.9884
14.4072;0.9884
14.4082;0.9884
14.4092;0.9884
14.4102;0.9884
14.4112;0.9884
14.4122;0.9884
14.4132;0.9884
14.4142;0.9884
14.4152;0.9884
14.4162;0.9884
14.4172;0.9884
14.4182;0.9884
14.4192;0.9884
14.4202;0.9884
14.4212;0.9884
14.4222;0.9884
14.4232;0.9884
14.4242;0.9884
14.4252;0.9884
14.4262;0.9884
14.4272;0.9884
14.4282;0.9884
14.4292;0.9884
14.4302;0.9884
14.4312;0.9884
14.4322;0.9884
14.4332;0.9884
14.4342;0.9884
14.4352;0.9884
14.4362;0.9884
14.4372;0.9884
14.4382;0.9884
14.4392;0.9884
14.4402;0.9884
14.4412;0.9884
14.4422;0.9884
14.4432;0.9884
14.4442;0.9884
14.4452;0.9884
14.4462;0.9884
14.4472;0.9884
14.4482;0.9884
14.4492;0.9884
14.4502;0.9884
14.4512;0.9884
14.4522;0.9884
14.4532;0.9884
14.4542;0.9884
14.4552;0.9884
14.4562;0.9884
14.4572;0.9884
14.4582;0.9884
14.4592;0.9884
14.4602;0.9884
14.4612;0.9884
14.4622;0.9884
14.4632;0.9884
14.4642;0.9884
14.4652;0.9884
14.4662;0.9884
14.4672;0.9883
14.4682;0.9883
14.4692;0.9883
14.4702;0.9883
14.4712;0.9883
14.4722;0.9883
14.4732;0.9883
14.4742;0.9883
14.4752;0.9883
14.4762;0.9883
14.4772;0.9883
14.4782;0.9883
14.4792;0.9883
14.4802;0.9883
14.4812;0.9883
14.4822;0.9883
14.4832;0.9883
14.4842;0.9883
14.4852;0.9883
14.4862;0.9883
14.4872;0.9883
14.4882;0.9883
14.4892;0.9883
14.4902;0.9883
14.4912;0.9883
14.4922;0.9883
14.4932;0.9883
14.4942;0.9883
14.4952;0.9883
14.4962;0.9883
14.4972;0.9883
14.4982;0.9883
14.4992;0.9883
14.5002;0.9883
14.5012;0.9883
14.5022;0.9883
14.5032;0.9883
14.5042;0.9883
14.5052;0.9883
14.5062;0.9883
14.5072;0.9883
14.5082;0.9883
14.5092;0.9883
14.5102;0.9883
14.5112;0.9883
14.5122;0.9883
14.5132;0.9883
14.5142;0.9883
14.5152;0.9883
14.5162;0.9883
14.5172;0.9883
14.5182;0.9883
14.5192;0.9883
14.5202;0.9883
14.5212;0.9883
14.5222;0.9883
14.5232;0.9883
14.5242;0.9883
14.5252;0.9883
14.5262;0.9883
14.5272;0.9883
14.5282;0.9883
14.5292;0.9883
14.5302;0.9883
14.5312;0.9883
14.5322;0.9883
14.5332;0.9883
14.5342;0.9883
14.5352;0.9883
14.5362;0.9883
14.5372;0.9883
14.5382;0.9883
14.5392;0.9883
14.5402;0.9883
14.5412;0.9883
14.5422;0.9883
14.5432;0.9883
14.5442;0.9883
14.5452;0.9883
14.5462;0.9883
14.5472;0.9883
14.5482;0.9883
14.5492;0.9883
14.5502;0.9883
14.5512;0.9883
14.5522;0.9883
14.5532;0.9883
14.5542;0.9883
14.5552;0.9883
14.5562;0.9883
14.5572;0.9883
14.5582;0.9883
14.5592;0.9883
14.5602;0.9883
14.5612;0.9883
14.5622;0.9883
14.5632;0.9883
14.5642;0.9883
14.5652;0.9883
14.5662;0.9883
14.5672;0.9883
14.5682;0.9883
14.5692;0.9883
14.5702;0.9883
14.5712;0.9883
14.5722;0.9883
14.5732;0.9883
14.5742;0.9883
14.5752;0.9883
14.5762;0.9883
14.5772;0.9883
14.5782;0.9883
14.5792;0.9883
14.5802;0.9883
14.5812;0.9883
14.5822;0.9883
14.5832;0.9883
14.5842;0.9883
14.5852;0.9883
14.5862;0.9883
14.5872;0.9883
14.5882;0.9883
14.5892;0.9883
14.5902;0.9883
14.5912;0.9883
14.5922;0.9883
14.5932;0.9883
14.5942;0.9883
14.5952;0.9883
14.5962;0.9883
14.5972;0.9883
14.5982;0.9883
14.5992;0.9883
14.6002;0.9883
14.6012;0.9883
14.6022;0.9883
14.6032;0.9883
14.6042;0.9883
14.6052;0.9883
14.6062;0.9883
14.6072;0.9883
14.6082;0.9883
14.6092;0.9883
14.6102;0.9883
14.6112;0.9883
14.6122;0.9883
14.6132;0.9883
14.6142;0.9883
14.6152;0.9883
14.6162;0.9883
14.6172;0.9883
14.6182;0.9883
14.6192;0.9883
14.6202;0.9883
14.6212;0.9883
14.6222;0.9883
14.6232;0.9883
14.6242;0.9883
14.6252;0.9883
14.6262;0.9883
14.6272;0.9883
14.6282;0.9883
14.6292;0.9883
14.6302;0.9883
14.6312;0.9883
14.6322;0.9883
14.6332;0.9883
14.6342;0.9883
14.6352;0.9883
14.6362;0.9883
14.6372;0.9883
14.6382;0.9883
14.6392;0.9883
14.6402;0.9883
14.6412;0.9883
14.6422;0.9883
14.6432;0.9883
14.6442;0.9883
14.6452;0.9883
14.6462;0.9883
14.6472;0.9883
14.6482;0.9883
14.6492;0.9883
14.6502;0.9883
14.6512;0.9883
14.6522;0.9883
14.6532;0.9883
14.6542;0.9883
14.6552;0.9883
14.6562;0.9883
14.6572;0.9883
14.6582;0.9883
14.6592;0.9883
14.6602;0.9883
14.6612;0.9882
14.6622;0.9882
14.6632;0.9882
14.6642;0.9882
14.6652;0.9882
14.6662;0.9882
14.6672;0.9882
14.6682;0.9882
14.6692;0.9882
14.6702;0.9882
14.6712;0.9882
14.6722;0.9882
14.6732;0.9882
14.6742;0.9882
14.6752;0.9882
14.6762;0.9882
14.6772;0.9882
14.6782;0.9882
14.6792;0.9882
14.6802;0.9882
14.6812;0.9882
14.6822;0.9882
14.6832;0.9882
14.6842;0.9882
14.6852;0.9882
14.6862;0.9882
14.6872;0.9882
14.6882;0.9882
14.6892;0.9882
14.6902;0.9882
14.6912;0.9882
14.6922;0.9882
14.6932;0.9882
14.6942;0.9882
14.6952;0.9882
14.6962;0.9882
14.6972;0.9882
14.6982;0.9882
14.6992;0.9882
14.7002;0.9882
14.7012;0.9882
14.7022;0.9882
14.7032;0.9882
14.7042;0.9882
14.7052;0.9882
14.7062;0.9882
14.7072;0.9882
14.7082;0.9882
14.7092;0.9882
14.7102;0.9882
14.7112;0.9882
14.7122;0.9882
14.7132;0.9882
14.7142;0.9882
14.7152;0.9882
14.7162;0.9882
14.7172;0.9882
14.7182;0.9882
14.7192;0.9882
14.7202;0.9882
14.7212;0.9882
14.7222;0.9882
14.7232;0.9882
14.7242;0.9882
14.7252;0.9882
14.7262;0.9882
14.7272;0.9882
14.7282;0.9882
14.7292;0.9882
14.7302;0.9882
14.7312;0.9882
14.7322;0.9882
14.7332;0.9882
14.7342;0.9882
14.7352;0.9882
14.7362;0.9882
14.7372;0.9882
14.7382;0.9882
14.7392;0.9882
14.7402;0.9882
14.7412;0.9882
14.7422;0.9882
14.7432;0.9882
14.7442;0.9882
14.7452;0.9882
14.7462;0.9882
14.7472;0.9882
14.7482;0.9882
14.7492;0.9882
14.7502;0.9882
14.7512;0.9882
14.7522;0.9882
14.7532;0.9882
14.7542;0.9882
14.7552;0.9882
14.7562;0.9882
14.7572;0.9882
14.7582;0.9882
14.7592;0.9882
14.7602;0.9882
14.7612;0.9882
14.7622;0.9882
14.7632;0.9882
14.7642;0.9882
14.7652;0.9882
14.7662;0.9882
14.7672;0.9882
14.7682;0.9882
14.7692;0.9882
14.7702;0.9882
14.7712;0.9882
14.7722;0.9882
14.7732;0.9882
14.7742;0.9882
14.7752;0.9882
14.7762;0.9882
14.7772;0.9882
14.7782;0.9882
14.7792;0.9882
14.7802;0.9882
14.7812;0.9882
14.7822;0.9882
14.7832;0.9882
14.7842;0.9882
14.7852;0.9882
14.7862;0.9882
14.7872;0.9882
14.7882;0.9882
14.7892;0.9882
14.7902;0.9882
14.7912;0.9882
14.7922;0.9882
14.7932;0.9882
14.7942;0.9882
14.7952;0.9882
14.7962;0.9882
14.7972;0.9882
14.7982;0.9882
14.7992;0.9882
14.8002;0.9882
14.8012;0.9882
14.8022;0.9882
14.8032;0.9882
14.8042;0.9882
14.8052;0.9882
14.8062;0.9882
14.8072;0.9882
14.8082;0.9882
14.8092;0.9882
14.8102;0.9882
14.8112;0.9882
14.8122;0.9882
14.8132;0.9882
14.8142;0.9882
14.8152;0.9882
14.8162;0.9882
14.8172;0.9882
14.8182;0.9882
14.8192;0.9882
14.8202;0.9882
14.8212;0.9882
14.8222;0.9882
14.8232;0.9882
14.8242;0.9882
14.8252;0.9882
14.8262;0.9882
14.8272;0.9882
14.8282;0.9882
14.8292;0.9882
14.8302;0.9882
14.8312;0.9882
14.8322;0.9882
14.8332;0.9882
14.8342;0.9882
14.8352;0.9882
14.8362;0.9882
14.8372;0.9882
14.8382;0.9882
14.8392;0.9882
14.8402;0.9882
14.8412;0.9882
14.8422;0.9882
14.8432;0.9882
14.8442;0.9882
14.8452;0.9882
14.8462;0.9882
14.8472;0.9882
14.8482;0.9882
14.8492;0.9882
14.8502;0.9882
14.8512;0.9882
14.8522;0.9882
14.8532;0.9882
14.8542;0.9882
14.8552;0.9882
14.8562;0.9882
14.8572;0.9882
14.8582;0.9882
14.8592;0.9882
14.8602;0.9882
14.8612;0.9882
14.8622;0.9882
14.8632;0.9881
14.8642;0.9881
14.8652;0.9881
14.8662;0.9881
14.8672;0.9881
14.8682;0.9881
14.8692;0.9881
14.8702;0.9881
14.8712;0.9881
14.8722;0.9881
14.8732;0.9881
14.8742;0.9881
14.8752;0.9881
14.8762;0.9881
14.8772;0.9881
14.8782;0.9881
14.8792;0.9881
14.8802;0.9881
14.8812;0.9881
14.8822;0.9881
14.8832;0.9881
14.8842;0.9881
14.8852;0.9881
14.8862;0.9881
14.8872;0.9881
14.8882;0.9881
14.8892;0.9881
14.8902;0.9881
14.8912;0.9881
14.8922;0.9881
14.8932;0.9881
14.8942;0.9881
14.8952;0.9881
14.8962;0.9881
14.8972;0.9881
14.8982;0.9881
14.8992;0.9881
14.9002;0.9881
14.9012;0.9881
14.9022;0.9881
14.9032;0.9881
14.9042;0.9881
14.9052;0.9881
14.9062;0.9881
14.9072;0.9881
14.9082;0.9881
14.9092;0.9881
14.9097;0.9881
14.9102;0.9881
14.9109;0.9881
14.9119;0.9881
14.9124;0.9881
14.9129;0.9881
14.9135;0.9881
14.9145;0.9881
14.9155;0.9881
14.9160;0.9881
14.9165;0.9881
14.9169;0.9881
14.9174;0.9881
14.9180;0.9881
14.9190;0.9881
14.9200;0.9881
14.9210;0.9881
14.9220;0.9881
14.9230;0.9881
14.9240;0.9881
14.9250;0.9881
14.9260;0.9881
14.9270;0.9881
14.9280;0.9881
14.9290;0.9881
14.9300;0.9881
14.9310;0.9881
14.9320;0.9881
14.9330;0.9881
14.9340;0.9881
14.9350;0.9881
14.9360;0.9881
14.9370;0.9881
14.9380;0.9881
14.9390;0.9881
14.9400;0.9881
14.9410;0.9881
14.9420;0.9881
14.9430;0.9881
14.9440;0.9881
14.9450;0.9881
14.9460;0.9881
14.9470;0.9881
14.9480;0.9881
14.9490;0.9881
14.9500;0.9881
14.9510;0.9881
14.9520;0.9881
14.9530;0.9881
14.9540;0.9881
14.9550;0.9881
14.9560;0.9881
14.9570;0.9881
14.9580;0.9881
14.9590;0.9881
14.9600;0.9881
14.9610;0.9881
14.9620;0.9881
14.9630;0.9881
14.9640;0.9881
14.9650;0.9881
14.9660;0.9881
14.9670;0.9881
14.9680;0.9881
14.9690;0.9881
14.9700;0.9881
14.9710;0.9881
14.9720;0.9881
14.9730;0.9881
14.9740;0.9881
14.9750;0.9881
14.9760;0.9881
14.9770;0.9881
14.9780;0.9881
14.9790;0.9881
14.9800;0.9881
14.9810;0.9881
14.9820;0.9881
14.9830;0.9881
14.9840;0.9881
14.9850;0.9881
14.9860;0.9881
14.9870;0.9881
14.9880;0.9881
14.9890;0.9881
14.9900;0.9881
14.9910;0.9881
14.9920;0.9881
14.9930;0.9881
14.9940;0.9881
14.9950;0.9881
14.9960;0.9881
14.9970;0.9881
14.9980;0.9881
14.9990;0.9881
15.0000;0.9881
15.0010;0.9881
15.0020;0.9881
15.0030;0.9881
15.0040;0.9881
15.0050;0.9881
15.0060;0.9881
15.0070;0.9881
15.0080;0.9881
15.0090;0.9881
15.0095;0.9881
15.0100;0.9881
15.0104;0.9881
15.0109;0.9881
15.0115;0.9881
15.0125;0.9881
15.0135;0.9881
15.0145;0.9881
15.0155;0.9881
15.0165;0.9881
15.0175;0.9881
15.0185;0.9881
15.0195;0.9881
15.0205;0.9881
15.0215;0.9881
15.0225;0.9881
15.0235;0.9881
15.0245;0.9881
15.0255;0.9881
15.0265;0.9881
15.0275;0.9881
15.0285;0.9881
15.0295;0.9881
15.0305;0.9881
15.0315;0.9881
15.0325;0.9881
15.0335;0.9881
15.0345;0.9881
15.0355;0.9881
15.0365;0.9881
15.0375;0.9881
15.0385;0.9881
15.0395;0.9881
15.0405;0.9881
15.0415;0.9881
15.0425;0.9881
15.0435;0.9881
15.0445;0.9881
15.0455;0.9881
15.0465;0.9881
15.0475;0.9881
15.0485;0.9881
15.0495;0.9881
15.0505;0.9881
15.0515;0.9881
15.0525;0.9881
15.0535;0.9881
15.0545;0.9881
15.0555;0.9881
15.0565;0.9881
15.0575;0.9881
15.0585;0.9881
15.0595;0.9881
15.0605;0.9881
15.0615;0.9881
15.0625;0.9881
15.0635;0.9881
15.0645;0.9881
15.0655;0.9881
15.0665;0.9881
15.0675;0.9881
15.0685;0.9881
15.0695;0.9881
15.0705;0.9881
15.0715;0.9881
15.0725;0.9881
15.0735;0.9881
15.0745;0.9881
15.0755;0.9881
15.0765;0.9881
15.0775;0.9881
15.0785;0.9881
15.0795;0.9881
15.0805;0.9881
15.0815;0.9881
15.0825;0.9881
15.0835;0.9881
15.0845;0.9881
15.0855;0.9881
15.0865;0.9881
15.0875;0.9881
15.0885;0.9881
15.0895;0.9881
15.0905;0.9881
15.0915;0.9881
15.0925;0.9881
15.0935;0.9881
15.0945;0.9881
15.0955;0.9881
15.0965;0.9881
15.0975;0.9881
15.0985;0.9881
15.0995;0.9881
15.1005;0.9881
15.1015;0.9881
15.1025;0.9881
15.1035;0.9881
15.1045;0.9881
15.1055;0.9881
15.1065;0.9881
15.1075;0.9881
15.1085;0.9881
15.1095;0.9881
15.1105;0.9881
15.1115;0.9881
15.1125;0.9881
15.1135;0.9881
15.1145;0.9881
15.1155;0.9881
15.1165;0.9881
15.1175;0.9881
15.1185;0.9881
15.1195;0.9881
15.1205;0.9881
15.1215;0.9881
15.1225;0.9881
15.1235;0.9881
15.1245;0.9881
15.1255;0.9881
15.1265;0.9881
15.1275;0.9881
15.1285;0.9881
15.1295;0.9881
15.1305;0.9881
15.1315;0.9881
15.1325;0.9881
15.1335;0.9881
15.1345;0.9881
15.1355;0.9881
15.1365;0.9881
15.1375;0.9881
15.1385;0.9881
15.1395;0.9881
15.1405;0.9881
15.1415;0.9881
15.1425;0.9881
15.1435;0.9881
15.1445;0.9881
15.1455;0.9881
15.1465;0.9881
15.1475;0.9881
15.1485;0.9881
15.1495;0.9881
15.1505;0.9881
15.1515;0.9881
15.1525;0.9881
15.1535;0.9881
15.1545;0.9881
15.1555;0.9881
15.1565;0.9881
15.1575;0.9881
15.1585;0.9881
15.1595;0.9881
15.1605;0.9881
15.1615;0.9881
15.1625;0.9881
15.1635;0.9881
